,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GAMEID,MIN,SEC,TT,TTSHARE,PTSSHARE,PPM,PPM_ZSCORE,EPTS,EPTS_ZSCORE,EPTS_DIFF,PTSCAP,PTSCAP_SHARE
2,Pat Connaughton,32:42,5,9,.556,4,6,.667,0,0,,0,8,8,1,3,0,1,1,14,0,202301270INDMIL,32,42,32.7,0.13625000000000004,0.09929078014184398,0.4281345565749235,-0.3579903720150267,19.211250000000007,1.1419959635162251,5.211250000000007,457.80000000000007,0.11652264657597008
3,Grayson Allen,32:18,4,8,.500,3,5,.600,2,2,1.000,1,1,2,4,0,1,0,3,13,-2,202301270INDMIL,32,18,32.3,0.13458333333333333,0.09219858156028368,0.40247678018575855,-0.4191723840016996,18.97625,1.1126333492109404,5.97625,419.9,0.10687605787953218
4,Brook Lopez,24:29,5,8,.625,3,6,.500,2,2,1.000,1,5,6,2,1,1,3,4,15,+12,202301270INDMIL,24,29,24.483333333333334,0.1020138888888889,0.10638297872340426,0.6126616746085772,0.08202205058012724,14.383958333333336,0.5388389279951823,-0.6160416666666642,367.25,0.09347518994107691
6,Joe Ingles,22:47,2,4,.500,2,4,.500,0,0,,0,1,1,3,0,0,0,2,6,-2,202301270INDMIL,22,47,22.783333333333335,0.09493055555555557,0.0425531914893617,0.26335040234089246,-0.7509248939565972,13.385208333333336,0.4140478171977253,7.3852083333333365,136.70000000000002,0.034793896432798406
7,Wesley Matthews,20:05,1,4,.250,1,3,.333,0,0,,3,1,4,0,1,0,1,1,3,+2,202301270INDMIL,20,5,20.083333333333332,0.08368055555555556,0.02127659574468085,0.14937759336099585,-1.022697695285846,11.798958333333335,0.21585017063705805,8.798958333333335,60.25,0.01533527622586762
8,Khris Middleton,14:41,7,13,.538,0,4,.000,3,3,1.000,0,4,4,4,2,0,2,0,17,+21,202301270INDMIL,14,41,14.683333333333334,0.061180555555555564,0.12056737588652482,1.1577752553916005,1.381867568278575,8.626458333333334,-0.18054512248427623,-8.373541666666666,249.61666666666667,0.06353428272055861
9,Jevon Carter,12:08,5,5,1.000,2,2,1.000,0,0,,0,2,2,2,1,0,1,6,12,+13,202301270INDMIL,12,8,12.133333333333333,0.05055555555555556,0.0851063829787234,0.989010989010989,0.9794423069460719,7.128333333333334,-0.36773178868046175,-4.871666666666666,145.6,0.03705919034832075
10,Jordan Nwora,11:40,0,2,.000,0,1,.000,0,0,,1,1,2,1,1,0,0,0,0,+9,202301270INDMIL,11,40,11.666666666666666,0.04861111111111111,0.0,0.0,-1.37889464582955,6.854166666666667,-0.40198817203662646,6.854166666666667,0.0,0.0
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202301270INDMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2583977559407435,0.0,0.0,0.0
12,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202301270INDMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2583977559407435,0.0,0.0,0.0
13,George Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202301270INDMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2583977559407435,0.0,0.0,0.0
14,Sandro Mamukelashvili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202301270INDMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2583977559407435,0.0,0.0,0.0
0,Brook Lopez,31:57,6,12,.500,0,4,.000,3,4,.750,2,6,8,3,1,2,1,2,15,+26,202301290MILMIL,31,57,31.95,0.13312500000000002,0.1111111111111111,0.4694835680751174,0.01130596502513867,17.971875000000004,1.246826406025988,2.9718750000000043,479.25,0.1340128350320876
1,Giannis Antetokounmpo,30:20,20,26,.769,3,4,.750,7,12,.583,3,10,13,4,0,0,3,5,50,+16,202301290MILMIL,30,20,30.333333333333332,0.1263888888888889,0.37037037037037035,1.6483516483516485,2.8743960446127845,17.062500000000004,1.110695978354072,-32.9375,1516.6666666666665,0.4241059985366013
2,Jrue Holiday,30:18,7,15,.467,1,7,.143,2,4,.500,2,5,7,6,0,0,3,3,17,+37,202301290MILMIL,30,18,30.3,0.12625000000000003,0.1259259259259259,0.5610561056105611,0.23370610306169967,17.043750000000003,1.1078891654123828,0.04375000000000284,515.1,0.14403758231617803
3,Pat Connaughton,26:14,2,6,.333,2,5,.400,0,0,,1,5,6,1,1,0,0,2,6,+5,202301290MILMIL,26,14,26.233333333333334,0.10930555555555557,0.044444444444444446,0.22871664548919948,-0.5734391808328169,14.756250000000001,0.7654579865263259,8.756250000000001,157.4,0.04401381373823805
4,Grayson Allen,25:35,3,8,.375,2,6,.333,0,0,,0,1,1,4,2,0,2,1,8,0,202301290MILMIL,25,35,25.583333333333332,0.10659722222222223,0.05925925925925926,0.3127035830618893,-0.36946201680365,14.390625000000002,0.7107251341633907,6.390625000000002,204.66666666666666,0.05723100727504905
6,Joe Ingles,25:42,3,5,.600,3,5,.600,0,0,,0,2,2,3,1,0,0,2,9,+21,202301290MILMIL,25,42,25.7,0.10708333333333335,0.06666666666666667,0.3501945525291829,-0.278408552423859,14.456250000000002,0.7205489794593023,5.4562500000000025,231.29999999999998,0.0646784950295709
7,Wesley Matthews,19:44,3,6,.500,2,4,.500,0,0,,1,8,9,0,0,0,0,0,8,+31,202301290MILMIL,19,44,19.733333333333334,0.08222222222222224,0.05925925925925926,0.4054054054054054,-0.1443192104523589,11.100000000000001,0.21812946289697313,3.1000000000000014,157.86666666666667,0.044144307891633934
8,Khris Middleton,17:32,4,9,.444,1,3,.333,0,0,,0,3,3,4,1,1,2,1,9,+2,202301290MILMIL,17,32,17.533333333333335,0.07305555555555557,0.06666666666666667,0.5133079847908745,0.1177413286098126,9.862500000000002,0.03287980874550003,0.8625000000000025,157.8,0.044125665869720235
9,Jordan Nwora,14:14,2,3,.667,1,1,1.000,0,0,,3,3,6,1,0,1,0,1,5,+2,202301290MILMIL,14,14,14.233333333333333,0.059305555555555556,0.037037037037037035,0.351288056206089,-0.27575278492813715,8.00625,-0.24499467248171028,3.0062499999999996,71.16666666666666,0.01990035839287129
10,Jevon Carter,13:16,2,4,.500,2,4,.500,0,0,,0,1,1,1,1,0,0,1,6,-15,202301290MILMIL,13,16,13.266666666666667,0.05527777777777779,0.044444444444444446,0.4522613065326633,-0.030521349663624135,7.462500000000001,-0.3263922477906907,1.4625000000000012,79.60000000000001,0.022258574164953936
11,Sandro Mamukelashvili,2:40,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+4,202301290MILMIL,2,40,2.6666666666666665,0.011111111111111112,0.014814814814814815,0.75,0.692589839652619,1.5,-1.2189587632477894,-0.5,5.333333333333333,0.0014913617530957408
12,Thanasis Antetokounmpo,1:14,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2,202301290MILMIL,1,14,1.2333333333333334,0.00513888888888889,0.0,0.0,-1.1289180929288034,0.6937500000000001,-1.3396517197404159,0.6937500000000001,0.0,0.0
13,MarJon Beauchamp,1:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,202301290MILMIL,1,14,1.2333333333333334,0.00513888888888889,0.0,0.0,-1.1289180929288034,0.6937500000000001,-1.3396517197404159,0.6937500000000001,0.0,0.0
14,George Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202301290MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.4435037985829084,0.0,0.0,0.0
0,Jrue Holiday,36:12,6,20,.300,1,4,.250,2,3,.667,6,7,13,3,2,0,0,1,15,-1,202301310MILMIL,36,12,36.2,0.15083333333333337,0.12096774193548387,0.41436464088397784,-0.3814566182353255,18.70333333333334,1.3815256097971804,3.7033333333333402,543.0,0.15805176219467826
1,Giannis Antetokounmpo,35:35,14,24,.583,1,3,.333,5,6,.833,3,15,18,4,0,0,4,3,34,-7,202301310MILMIL,35,35,35.583333333333336,0.14826388888888892,0.27419354838709675,0.955503512880562,1.8024532631137797,18.384722222222226,1.3368210704496701,-15.615277777777774,1209.8333333333335,0.35214786426371075
2,Grayson Allen,30:38,4,9,.444,4,9,.444,0,0,,2,1,3,0,2,0,2,2,12,-3,202301310MILMIL,30,38,30.633333333333333,0.1276388888888889,0.0967741935483871,0.39173014145810664,-0.4728041623013574,15.827222222222225,0.9779765248764145,3.8272222222222254,367.6,0.10699784122055936
3,Pat Connaughton,29:06,3,12,.250,1,8,.125,1,2,.500,2,5,7,3,1,1,0,0,8,-9,202301310MILMIL,29,6,29.1,0.12125000000000002,0.06451612903225806,0.274914089347079,-0.9442464180834843,15.035000000000004,0.8668192919042278,7.035000000000004,232.8,0.06776141848788417
4,Brook Lopez,27:30,3,10,.300,0,3,.000,2,2,1.000,0,11,11,2,0,5,2,6,8,+7,202301310MILMIL,27,30,27.5,0.11458333333333334,0.06451612903225806,0.2909090909090909,-0.8796943340046074,14.208333333333334,0.7508291357593367,6.208333333333334,220.0,0.06403570475659157
6,Joe Ingles,21:49,2,5,.400,1,2,.500,3,4,.750,0,3,3,1,1,0,1,2,8,+9,202301310MILMIL,21,49,21.816666666666666,0.09090277777777779,0.06451612903225806,0.36669213139801377,-0.573851712956525,11.271944444444445,0.3388224352863398,3.271944444444445,174.53333333333333,0.05080165910689597
7,Khris Middleton,19:53,4,10,.400,2,4,.500,8,8,1.000,0,3,3,3,1,0,3,2,18,+13,202301310MILMIL,19,53,19.883333333333333,0.08284722222222222,0.14516129032258066,0.9052808046940486,1.5997661630872053,10.273055555555556,0.1986676632779303,-7.7269444444444435,357.9,0.10417444878356417
8,Jevon Carter,17:13,3,5,.600,2,4,.500,0,0,,0,2,2,1,0,1,0,3,8,+14,202301310MILMIL,17,13,17.216666666666665,0.07173611111111111,0.06451612903225806,0.4646660212971927,-0.1784520155081097,8.895277777777778,0.00535073636977918,0.8952777777777783,137.73333333333332,0.04009023212942974
9,Wesley Matthews,16:27,3,6,.500,3,5,.600,2,2,1.000,3,3,6,1,0,1,0,2,11,+28,202301310MILMIL,16,27,16.45,0.06854166666666667,0.08870967741935484,0.668693009118541,0.6449531727404046,8.499166666666667,-0.05022788011631421,-2.5008333333333326,180.95,0.05266936716229655
10,Jordan Nwora,5:37,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,0,0,0,2,-6,202301310MILMIL,5,37,5.616666666666667,0.023402777777777783,0.016129032258064516,0.35608308605341243,-0.6166673378519805,2.901944444444445,-0.8355778956806779,0.9019444444444451,11.233333333333334,0.0032697018943895996
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202301310MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2427516729809711,0.0,0.0,0.0
12,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202301310MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2427516729809711,0.0,0.0,0.0
13,George Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202301310MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2427516729809711,0.0,0.0,0.0
14,Sandro Mamukelashvili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202301310MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2427516729809711,0.0,0.0,0.0
