,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GAMEID,MIN,SEC,TT,TTSHARE,PTSSHARE,PPM,PPM_ZSCORE,EPTS,EPTS_ZSCORE,EPTS_DIFF,PTSCAP,PTSCAP_SHARE
7,A.J. Green,18:56,2,6,.333,2,5,.400,0,0,,0,1,1,4,1,0,1,2,6,+15,202302240MILMIL,18,56,18.933333333333334,0.0788888888888889,0.046875,0.31690140845070425,-0.7140413854303105,10.097777777777779,0.05013986801389779,4.097777777777779,113.6,0.037738147309440626
8,Joe Ingles,17:55,2,4,.500,0,2,.000,0,0,,0,4,4,0,1,0,1,0,4,+23,202302240MILMIL,17,55,17.916666666666668,0.07465277777777779,0.03125,0.22325581395348837,-1.0991633730471935,9.555555555555557,-0.0579060975703987,5.555555555555557,71.66666666666667,0.023807810069042652
9,Khris Middleton,17:21,4,8,.500,2,4,.500,2,2,1.000,1,3,4,5,1,0,2,2,12,+17,202302240MILMIL,17,21,17.35,0.07229166666666668,0.09375,0.6916426512968299,0.8270999043632171,9.253333333333336,-0.11812843904361305,-2.7466666666666644,208.20000000000002,0.06916445660057693
10,Jae Crowder,16:02,3,5,.600,2,2,1.000,1,2,.500,0,3,3,0,1,0,1,1,9,+9,202302240MILMIL,16,2,16.033333333333335,0.06680555555555558,0.0703125,0.5613305613305613,0.2911851999100193,8.551111111111114,-0.2580568207019643,-0.44888888888888623,144.3,0.04793674873901657
11,Meyers Leonard,14:53,1,3,.333,1,2,.500,2,2,1.000,2,4,6,0,1,0,1,3,5,0,202302240MILMIL,14,53,14.883333333333333,0.062013888888888896,0.0390625,0.335946248600224,-0.635718569161074,7.937777777777779,-0.38027274898584107,2.9377777777777787,74.41666666666666,0.024721365571691956
12,MarJon Beauchamp,4:38,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0,-6,202302240MILMIL,4,38,4.633333333333333,0.019305555555555555,0.0,0.0,-2.0173135890656173,2.471111111111111,-1.4695886315160445,2.471111111111111,0.0,0.0
13,Thanasis Antetokounmpo,4:29,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,-6,202302240MILMIL,4,29,4.483333333333333,0.018680555555555558,0.015625,0.44609665427509293,-0.18271975594330203,2.3911111111111114,-1.4855298395530718,0.3911111111111114,8.966666666666667,0.0029787446086383595
0,Brook Lopez,35:34,9,17,.529,2,8,.250,2,4,.500,2,11,13,0,0,4,1,0,22,+8,202302260MILMIL,35,34,35.56666666666667,0.14821502986525908,0.21153846153846154,0.6185567010309277,0.8189961546895577,15.414363105986945,1.2912356991605076,-6.585636894013055,782.4666666666667,0.25229737427585686
1,Jrue Holiday,35:11,13,22,.591,4,9,.444,3,4,.750,0,4,4,5,1,0,1,1,33,+13,202302260MILMIL,35,11,35.18333333333333,0.14661758577580217,0.3173076923076923,0.9379441023211749,2.011471294365569,15.248228920683426,1.262302884858274,-17.751771079316576,1161.05,0.3743672144538429
2,Grayson Allen,26:57,3,10,.300,2,7,.286,0,0,,2,1,3,1,1,0,2,3,8,-10,202302260MILMIL,26,57,26.95,0.11230726489790248,0.07692307692307693,0.29684601113172543,-0.38215329053914465,11.679955549381857,0.6408763515842352,3.679955549381857,215.6,0.06951773949119205
3,Jevon Carter,24:10,2,6,.333,1,5,.200,1,1,1.000,0,2,2,0,1,0,0,1,6,-8,202302260MILMIL,24,10,24.166666666666668,0.1007084317266287,0.057692307692307696,0.2482758620689655,-0.5634963712421465,10.473676899569385,0.4307989607810686,4.473676899569385,145.0,0.04675358175428037
4,Bobby Portis,21:25,3,7,.429,0,1,.000,4,4,1.000,3,3,6,0,0,1,2,2,10,-1,202302260MILMIL,21,25,21.416666666666668,0.08924850673704682,0.09615384615384616,0.46692607003891046,0.25286312270108213,9.281844700652869,0.22323746687374776,-0.7181552993471314,214.16666666666669,0.06905557764856354
6,Joe Ingles,28:39,1,3,.333,1,3,.333,1,2,.500,0,2,2,1,0,1,0,5,4,+3,202302260MILMIL,28,39,28.65,0.11939158216418946,0.038461538461538464,0.13961605584642234,-0.9691921409529982,12.416724545075704,0.7691870932723972,8.416724545075704,114.6,0.036951451510624345
7,Khris Middleton,25:29,4,13,.308,0,3,.000,3,4,.750,3,7,10,6,0,0,4,3,11,+7,202302260MILMIL,25,29,25.483333333333334,0.10619530490345881,0.10576923076923077,0.4316546762589928,0.12117270518817541,11.044311709959716,0.5301768881669977,0.04431170995971634,280.31666666666666,0.0903848840833611
8,Jae Crowder,24:37,2,3,.667,2,3,.667,1,2,.500,1,2,3,2,1,0,1,4,7,+6,202302260MILMIL,24,37,24.616666666666667,0.10258369217946937,0.0673076923076923,0.2843601895734597,-0.4287707580613907,10.668703986664815,0.46476356887499365,3.6687039866648146,172.31666666666666,0.05556152663879365
9,Pat Connaughton,12:39,0,4,.000,0,4,.000,0,0,,0,2,2,0,0,1,0,1,0,-8,202302260MILMIL,12,39,12.65,0.052715654952076675,0.0,0.0,-1.4904671662793032,5.482428115015974,-0.4384434167338323,5.482428115015974,0.0,0.0
10,Meyers Leonard,5:17,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,+5,202302260MILMIL,5,17,5.283333333333333,0.02201694679816641,0.028846153846153848,0.5678233438485805,0.6295764501305978,2.289762467009307,-0.9944566307158671,-0.7102375329906931,15.85,0.00511065014348513
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202302260MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3932262887075075,0.0,0.0,0.0
12,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202302260MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3932262887075075,0.0,0.0,0.0
13,A.J. Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202302260MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3932262887075075,0.0,0.0,0.0
0,Jrue Holiday,30:16,7,12,.583,0,2,.000,0,0,,0,3,3,8,0,0,4,1,14,+1,202302280BRKMIL,30,16,30.266666666666666,0.12611986943537745,0.11864406779661017,0.4625550660792952,0.0520177456163282,14.882144593374539,1.2572249437018903,0.8821445933745391,423.73333333333335,0.14610570596111744
1,Giannis Antetokounmpo,28:28,15,27,.556,1,2,.500,2,6,.333,3,12,15,4,1,0,5,4,33,+11,202302280BRKMIL,28,28,28.466666666666665,0.11861934856587261,0.2796610169491525,1.1592505854800939,1.67670240807332,13.997083130772968,1.084805522851345,-19.002916869227032,939.4,0.32391055737855656
2,Brook Lopez,28:22,6,13,.462,1,4,.250,0,0,,4,6,10,1,0,2,1,2,13,-6,202302280BRKMIL,28,22,28.366666666666667,0.11820265296201124,0.11016949152542373,0.4582843713278496,0.042058542395562844,13.947913049517327,1.0752266661374261,0.9479130495173269,368.76666666666665,0.12715288113969808
3,Grayson Allen,26:42,3,6,.500,1,4,.250,0,1,.000,1,1,2,2,2,0,1,2,7,+3,202302280BRKMIL,26,42,26.7,0.11125772623098826,0.059322033898305086,0.2621722846441948,-0.41527222906024225,13.128411695256615,0.9155790542387734,6.128411695256615,186.9,0.06444420180333428
4,Pat Connaughton,22:27,2,6,.333,1,4,.250,0,0,,0,4,4,3,0,0,0,3,5,+12,202302280BRKMIL,22,27,22.45,0.09354816306687963,0.0423728813559322,0.22271714922049,-0.5072810788274814,11.038683241891796,0.5084776438972086,6.038683241891796,112.25,0.03870444971869595
6,Khris Middleton,22:36,7,13,.538,3,7,.429,1,2,.500,0,4,4,6,2,0,3,1,18,+15,202302280BRKMIL,22,36,22.6,0.09417320647267172,0.15254237288135594,0.7964601769911503,0.8306800124284749,11.112438363775263,0.5228459289680879,-6.887561636224737,406.8,0.14026699461528297
7,Jevon Carter,19:39,4,6,.667,3,4,.750,0,0,,1,1,2,0,1,0,1,2,11,+18,202302280BRKMIL,19,39,19.65,0.08188068615876101,0.09322033898305085,0.5597964376590331,0.2787833276567576,9.661920966733799,0.24026965590747199,-1.338079033266201,216.14999999999998,0.07452977110642431
8,Joe Ingles,19:04,2,5,.400,2,4,.500,0,0,,0,4,4,3,2,1,1,3,6,+1,202302280BRKMIL,19,4,19.066666666666666,0.07944996180290298,0.05084745762711865,0.3146853146853147,-0.2928125431413077,9.375095492742552,0.18439299174294407,3.3750954927425525,114.4,0.03944578216319659
9,Bobby Portis,15:43,2,7,.286,1,2,.500,1,3,.333,1,5,6,1,1,0,0,1,6,0,202302280BRKMIL,15,43,15.716666666666667,0.06549065907354677,0.05084745762711865,0.38176033934252385,-0.13639447992738293,7.727897770678519,-0.13649870817334825,1.7278977706785188,94.3,0.032515185821585996
10,Jae Crowder,15:34,1,2,.500,0,1,.000,0,0,,0,2,2,2,1,0,0,1,2,+13,202302280BRKMIL,15,34,15.566666666666666,0.0648656156677547,0.01694915254237288,0.1284796573875803,-0.7270416533479336,7.654142648795054,-0.15086699324422706,5.654142648795054,31.133333333333333,0.01073495353742005
11,MarJon Beauchamp,3:35,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1,202302280BRKMIL,3,35,3.5833333333333335,0.014931592471699423,0.0,0.0,-1.0266545014036514,1.761927911660532,-1.2987333227955402,1.761927911660532,0.0,0.0
12,A.J. Green,3:19,0,1,.000,0,0,,0,0,,1,1,2,2,0,0,0,0,0,-1,202302280BRKMIL,3,19,3.3166666666666664,0.013820404194735743,0.0,0.0,-1.0266545014036514,1.6308076949788177,-1.3242769406993247,1.6308076949788177,0.0,0.0
13,Meyers Leonard,2:07,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,1,3,+2,202302280BRKMIL,2,7,2.1166666666666667,0.008820056948399194,0.025423728813559324,1.4173228346456692,2.278523452344857,1.0407667199111048,-1.4392232212663547,-1.9592332800888952,6.35,0.0021895167546879223
14,Thanasis Antetokounmpo,2:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,202302280BRKMIL,2,7,2.1166666666666667,0.008820056948399194,0.0,0.0,-1.0266545014036514,1.0407667199111048,-1.4392232212663547,1.0407667199111048,0.0,0.0
0,Jrue Holiday,27:55,10,18,.556,1,7,.143,2,2,1.000,0,4,4,9,0,0,0,0,23,+24,202303010MILMIL,27,55,27.916666666666668,0.11631944444444445,0.16546762589928057,0.8238805970149253,0.9962591697024866,16.16840277777778,1.050400395556566,-6.831597222222221,642.0833333333334,0.18975589092915124
1,Giannis Antetokounmpo,27:42,10,14,.714,3,4,.750,8,10,.800,0,7,7,6,0,1,3,1,31,+19,202303010MILMIL,27,42,27.7,0.11541666666666667,0.22302158273381295,1.1191335740072204,1.8541446673765754,16.042916666666667,1.026330203441439,-14.957083333333333,858.6999999999999,0.25377295295137514
2,Grayson Allen,27:35,4,8,.500,4,8,.500,0,0,,4,1,5,4,2,0,0,4,12,+18,202303010MILMIL,27,35,27.583333333333332,0.11493055555555555,0.08633093525179857,0.43504531722054385,-0.1335385749900299,15.975347222222222,1.013369330764063,3.975347222222222,331.0,0.0978209472771692
3,Brook Lopez,27:04,6,9,.667,4,5,.800,2,3,.667,1,2,3,2,1,0,2,1,18,+25,202303010MILMIL,27,4,27.066666666666666,0.11277777777777778,0.12949640287769784,0.6650246305418719,0.5346881086940479,15.676111111111112,0.9559711803356841,-2.323888888888888,487.2,0.14398297738198437
4,Pat Connaughton,23:37,3,8,.375,3,8,.375,1,2,.500,0,6,6,2,0,0,1,2,10,+20,202303010MILMIL,23,37,23.616666666666667,0.09840277777777778,0.07194244604316546,0.42342978122794633,-0.16728861530214112,13.677986111111112,0.5726996597332814,3.677986111111112,236.16666666666669,0.06979470407439514
6,Joe Ingles,20:55,6,9,.667,4,7,.571,0,0,,0,2,2,1,0,0,0,3,16,+5,202303010MILMIL,20,55,20.916666666666668,0.08715277777777779,0.11510791366906475,0.7649402390438247,0.8250023754570348,12.114236111111113,0.27274803491400995,-3.885763888888887,334.6666666666667,0.09890456300732918
7,Jae Crowder,20:25,2,6,.333,2,6,.333,0,0,,1,3,4,2,0,0,0,4,6,+4,202303010MILMIL,20,25,20.416666666666668,0.08506944444444445,0.04316546762589928,0.29387755102040813,-0.5437148942801253,11.824652777777779,0.21720143772525569,5.824652777777779,122.5,0.03620261643943573
8,A.J. Green,17:19,4,7,.571,4,7,.571,0,0,,0,2,2,1,0,0,0,2,12,+3,202303010MILMIL,17,19,17.316666666666666,0.07215277777777777,0.08633093525179857,0.6929740134744947,0.6158976888008812,10.02923611111111,-0.12718746484501947,-1.9707638888888894,207.8,0.061411458743793834
9,Jevon Carter,17:19,3,6,.500,1,1,1.000,2,2,1.000,1,5,6,1,0,0,1,3,9,+7,202303010MILMIL,17,19,17.316666666666666,0.07215277777777777,0.06474820143884892,0.519730510105871,0.1125222762302813,10.02923611111111,-0.12718746484501947,1.0292361111111106,155.85,0.046058594057845376
10,Bobby Portis,17:10,0,5,.000,0,1,.000,0,0,,1,3,4,1,1,0,0,2,0,-9,202303010MILMIL,17,10,17.166666666666668,0.07152777777777779,0.0,0.0,-1.3976039614815183,9.942361111111113,-0.14385144400164515,9.942361111111113,0.0,0.0
11,MarJon Beauchamp,4:33,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,202303010MILMIL,4,33,4.55,0.018958333333333334,0.0,0.0,-1.3976039614815183,2.6352083333333334,-1.5454772463978719,2.6352083333333334,0.0,0.0
12,Meyers Leonard,4:33,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-1,202303010MILMIL,4,33,4.55,0.018958333333333334,0.0,0.0,-1.3976039614815183,2.6352083333333334,-1.5454772463978719,2.6352083333333334,0.0,0.0
13,Thanasis Antetokounmpo,3:53,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,1,1,2,-4,202303010MILMIL,3,53,3.8833333333333333,0.016180555555555556,0.014388489208633094,0.5150214592274678,0.09883968275554393,2.2490972222222223,-1.6195393759828773,0.2490972222222223,7.766666666666667,0.002295295137520687
0,Jrue Holiday,35:58,9,13,.692,5,8,.625,3,3,1.000,0,4,4,13,0,0,1,0,26,+4,202303040MILMIL,35,58,35.96666666666667,0.14986111111111114,0.2,0.7228915662650602,0.8801892189368251,19.481944444444448,1.3765449666772014,-6.518055555555552,935.1333333333334,0.23048073644732356
1,Giannis Antetokounmpo,35:25,9,21,.429,0,3,.000,16,18,.889,4,9,13,4,1,1,7,5,34,-14,202303040MILMIL,35,25,35.416666666666664,0.14756944444444445,0.26153846153846155,0.9600000000000001,1.6437864571119618,19.18402777777778,1.3363246419488386,-14.815972222222221,1204.1666666666665,0.2967889286433151
2,Brook Lopez,33:15,10,16,.625,3,5,.600,3,4,.750,2,4,6,4,0,1,1,4,26,+11,202303040MILMIL,33,15,33.25,0.13854166666666667,0.2,0.7819548872180451,1.0704000353414758,18.010416666666668,1.1778809384734714,-7.989583333333332,864.5,0.21307185783707622
3,Grayson Allen,30:08,7,10,.700,6,8,.750,0,0,,1,2,3,3,0,0,0,3,20,-5,202303040MILMIL,30,8,30.133333333333333,0.12555555555555556,0.15384615384615385,0.6637168141592921,0.6896195434263565,16.322222222222223,0.9499657650127509,-3.677777777777777,602.6666666666666,0.14853823750508338
4,Pat Connaughton,17:12,0,2,.000,0,1,.000,1,1,1.000,0,2,2,0,0,0,0,1,1,+8,202303040MILMIL,17,12,17.2,0.07166666666666667,0.007692307692307693,0.05813953488372093,-1.260615337182611,9.316666666666666,0.004178735036712846,8.316666666666666,17.2,0.004239255008441539
6,Khris Middleton,27:22,2,8,.250,0,2,.000,2,2,1.000,1,2,3,2,1,0,1,5,6,-2,202303040MILMIL,27,22,27.366666666666667,0.1140277777777778,0.046153846153846156,0.21924482338611448,-0.7417828713017972,14.823611111111113,0.7476453436518975,8.823611111111113,164.2,0.04047009723175004
7,Joe Ingles,18:23,2,3,.667,1,2,.500,0,0,,0,3,3,1,1,0,1,1,5,-1,202303040MILMIL,18,23,18.383333333333333,0.07659722222222223,0.038461538461538464,0.271985494106981,-0.57193387070919,9.95763888888889,0.09071337308864443,4.957638888888891,91.91666666666666,0.02265454590266966
8,Bobby Portis,15:54,3,4,.750,1,2,.500,0,0,,0,5,5,0,0,0,0,2,7,-4,202303040MILMIL,15,54,15.9,0.06625,0.05384615384615385,0.44025157232704404,-0.030040397822282645,8.6125,-0.09088748704850733,1.6125000000000007,111.3,0.027431923397647866
9,Jevon Carter,13:28,1,3,.333,1,1,1.000,0,0,,2,1,3,3,0,0,1,0,3,-7,202303040MILMIL,13,28,13.466666666666667,0.05611111111111112,0.023076923076923078,0.22277227722772278,-0.7304228620064153,7.294444444444445,-0.2688319540285351,4.294444444444445,40.4,0.009957319903548732
10,Jae Crowder,12:55,1,3,.333,0,2,.000,0,0,,1,0,1,0,0,1,1,2,2,-5,202303040MILMIL,12,55,12.916666666666666,0.05381944444444445,0.015384615384615385,0.15483870967741936,-0.9491999157943243,6.996527777777779,-0.3090522787568975,4.996527777777779,25.833333333333332,0.006367098123143785
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303040MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2536205110138943,0.0,0.0,0.0
12,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303040MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2536205110138943,0.0,0.0,0.0
13,A.J. Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303040MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2536205110138943,0.0,0.0,0.0
14,Meyers Leonard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303040MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2536205110138943,0.0,0.0,0.0
0,Giannis Antetokounmpo,36:13,6,11,.545,0,0,,11,15,.733,1,8,9,13,0,3,3,1,23,+15,202303050WASMIL,36,13,36.21666666666667,0.15090277777777777,0.19658119658119658,0.6350667280257708,0.7947578028553904,17.655625,1.344242742198566,-5.344374999999999,832.9833333333333,0.2485602315565414
1,Jrue Holiday,33:37,6,10,.600,3,5,.600,4,4,1.000,1,1,2,7,0,0,1,2,19,+10,202303050WASMIL,33,37,33.61666666666667,0.14006944444444444,0.1623931623931624,0.5651958353991076,0.5280884710888958,16.388125,1.1473964514065453,-2.6118750000000013,638.7166666666667,0.19059152351870456
2,Grayson Allen,31:12,4,7,.571,3,6,.500,0,0,,1,2,3,1,1,0,0,0,11,+9,202303050WASMIL,31,12,31.2,0.12999999999999998,0.09401709401709402,0.3525641025641026,-0.28344205293684943,15.209999999999997,0.9644303477857569,4.209999999999997,343.2,0.10241005798860121
3,Brook Lopez,27:19,6,14,.429,3,6,.500,0,1,.000,1,5,6,1,1,3,2,3,15,-9,202303050WASMIL,27,19,27.316666666666666,0.11381944444444443,0.1282051282051282,0.5491153142159854,0.46671553484671935,13.316874999999998,0.6704227467951109,-1.6831250000000022,409.75,0.1222684185921601
4,Pat Connaughton,24:30,3,8,.375,2,7,.286,0,0,,2,5,7,2,1,0,0,0,8,+8,202303050WASMIL,24,30,24.5,0.10208333333333332,0.06837606837606838,0.32653061224489793,-0.3828015030023631,11.943749999999998,0.4571725984370887,3.943749999999998,196.0,0.05848593055293076
6,Joe Ingles,25:32,4,9,.444,4,8,.500,2,2,1.000,0,2,2,3,1,0,3,3,14,-3,202303050WASMIL,25,32,25.533333333333335,0.10638888888888888,0.11965811965811966,0.5483028720626631,0.4636147671596226,12.4475,0.5354063806749433,-1.5525000000000002,357.4666666666667,0.10666719715129755
7,Jevon Carter,22:24,7,13,.538,6,10,.600,0,0,,0,2,2,0,1,0,1,4,20,+1,202303050WASMIL,22,24,22.4,0.09333333333333331,0.17094017094017094,0.8928571428571429,1.778641006211747,10.919999999999996,0.2981813635666104,-9.080000000000004,448.0,0.13368212697812745
8,Bobby Portis,19:17,2,6,.333,1,4,.250,0,0,,0,7,7,2,0,0,2,1,5,+8,202303050WASMIL,19,17,19.283333333333335,0.08034722222222222,0.042735042735042736,0.25929127052722556,-0.6394272544447914,9.400625,0.06221818165566325,4.400625,96.41666666666667,0.02877050240210072
9,Jae Crowder,14:21,1,3,.333,0,2,.000,0,0,,1,4,5,1,0,0,0,0,2,-10,202303050WASMIL,14,21,14.35,0.05979166666666666,0.017094017094017096,0.13937282229965156,-1.0971081463462482,6.9956249999999995,-0.31128503677022185,4.9956249999999995,28.7,0.00856401125953629
10,A.J. Green,5:35,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0,+1,202303050WASMIL,5,35,5.583333333333333,0.023263888888888886,0.0,0.0,-1.62903862543212,2.721875,-0.9750103505945986,2.721875,0.0,0.0
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303050WASMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3977251417184888,0.0,0.0,0.0
12,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303050WASMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3977251417184888,0.0,0.0,0.0
13,Meyers Leonard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303050WASMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3977251417184888,0.0,0.0,0.0
0,Jevon Carter,34:31,9,13,.692,4,5,.800,2,2,1.000,0,2,2,5,0,1,1,2,24,+13,202303070ORLMIL,34,31,34.516666666666666,0.14381944444444444,0.1791044776119403,0.6953162723322067,0.8600923815610652,19.271805555555556,1.1121407152082432,-4.728194444444444,828.4,0.20663850733362157
1,Brook Lopez,34:06,9,14,.643,0,1,.000,8,9,.889,2,4,6,1,1,3,5,3,26,+15,202303070ORLMIL,34,6,34.1,0.14208333333333334,0.19402985074626866,0.7624633431085044,1.1270438602588213,19.039166666666667,1.08327816370759,-6.960833333333333,886.6,0.22115608474407158
2,Bobby Portis,30:52,8,13,.615,0,3,.000,0,0,,0,11,11,1,0,0,3,2,16,+10,202303070ORLMIL,30,52,30.866666666666667,0.12861111111111112,0.11940298507462686,0.5183585313174945,0.15657501163333645,17.23388888888889,0.8593047640625221,1.2338888888888917,493.8666666666667,0.12319153889646456
3,Khris Middleton,30:34,5,9,.556,1,3,.333,13,14,.929,0,4,4,11,1,0,3,0,24,-1,202303070ORLMIL,30,34,30.566666666666666,0.12736111111111112,0.1791044776119403,0.7851690294438386,1.217313122521331,17.06638888888889,0.8385237269820518,-6.933611111111109,733.6,0.18299131938670304
4,Grayson Allen,30:05,3,8,.375,0,3,.000,2,2,1.000,0,0,0,1,0,0,0,4,8,+3,202303070ORLMIL,30,5,30.083333333333332,0.12534722222222222,0.05970149253731343,0.2659279778393352,-0.8469938520627189,16.79652777777778,0.805043167241294,8.79652777777778,240.66666666666666,0.06003259387368211
6,Joe Ingles,27:05,5,6,.833,2,3,.667,0,0,,0,3,3,6,1,0,2,3,12,+9,202303070ORLMIL,27,5,27.083333333333332,0.11284722222222222,0.08955223880597014,0.4430769230769231,-0.1427163261156758,15.121527777777779,0.5972327964365914,3.1215277777777786,325.0,0.08106894602055409
7,Jae Crowder,23:26,5,9,.556,2,5,.400,3,3,1.000,1,4,5,2,2,1,0,2,15,+3,202303070ORLMIL,23,26,23.433333333333334,0.09763888888888889,0.11194029850746269,0.6401137980085349,0.6406281223147641,13.08361111111111,0.3443968452908699,-1.9163888888888891,351.5,0.08767918315761467
8,Pat Connaughton,21:05,1,4,.250,0,3,.000,4,4,1.000,0,5,5,1,0,0,1,0,6,+13,202303070ORLMIL,21,5,21.083333333333332,0.08784722222222222,0.04477611940298507,0.2845849802371542,-0.772820633177891,11.771527777777777,0.18161205482718623,5.771527777777777,126.5,0.03155452822030798
9,Meyers Leonard,7:36,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,1,2,3,-6,202303070ORLMIL,7,36,7.6,0.03166666666666666,0.022388059701492536,0.39473684210526316,-0.33489829245558417,4.243333333333333,-0.7523801117339489,1.2433333333333332,22.799999999999997,0.00568729836698041
10,Lindell Wigginton,0:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,202303070ORLMIL,0,40,0.6666666666666666,0.0027777777777777775,0.0,0.0,-1.9042233944774487,0.3722222222222222,-1.232652968704817,0.3722222222222222,0.0,0.0
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303070ORLMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2788330511058619,0.0,0.0,0.0
12,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303070ORLMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2788330511058619,0.0,0.0,0.0
13,A.J. Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303070ORLMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2788330511058619,0.0,0.0,0.0
0,Brook Lopez,35:58,10,20,.500,3,7,.429,1,2,.500,5,5,10,3,1,9,2,3,24,-1,202303090MILMIL,35,58,35.96666666666667,0.14988192804556189,0.2033898305084746,0.6672845227062094,0.8962232643196529,17.6860675093763,1.2370381112390763,-6.313932490623699,863.2,0.24647833701362984
1,Jrue Holiday,33:10,4,9,.444,2,6,.333,1,2,.500,0,3,3,7,2,1,4,1,11,+3,202303090MILMIL,33,10,33.166666666666664,0.13821364078344214,0.09322033898305085,0.3316582914572865,-0.6080808503441156,16.30920961244617,1.0391989756982045,5.309209612446171,364.8333333333333,0.1041745983400594
2,Grayson Allen,32:01,5,13,.385,3,9,.333,6,6,1.000,2,5,7,2,2,0,1,2,19,-3,202303090MILMIL,32,1,32.016666666666666,0.13342130851507153,0.16101694915254236,0.5934409161894847,0.5652502032708743,15.74371440477844,0.9579436164582039,-3.2562855952215592,608.3166666666666,0.17369888829665728
3,Bobby Portis,30:24,11,15,.733,3,4,.750,3,4,.750,3,10,13,2,0,0,3,3,28,+5,202303090MILMIL,30,24,30.4,0.1266842617030143,0.23728813559322035,0.9210526315789475,2.033632604844577,14.948742880955688,0.8437150679613912,-13.051257119044312,851.1999999999999,0.2430518541079723
4,Khris Middleton,29:23,5,19,.263,1,4,.250,0,0,,4,3,7,7,0,0,2,2,11,+2,202303090MILMIL,29,23,29.383333333333333,0.12244756216141131,0.09322033898305085,0.37436188315371527,-0.41667987295085795,14.448812335046535,0.7718806199376225,3.4488123350465347,323.21666666666664,0.09229136526307775
6,Joe Ingles,26:26,2,6,.333,2,4,.500,0,0,,2,6,8,4,1,0,2,0,6,+9,202303090MILMIL,26,26,26.433333333333334,0.11015418808167801,0.05084745762711865,0.22698612862547288,-1.0772300126510128,12.998194193638005,0.5634429592784898,6.998194193638005,158.6,0.04528668240310668
7,Jae Crowder,19:31,2,5,.400,2,5,.400,0,0,,3,8,11,2,0,2,0,0,6,+8,202303090MILMIL,19,31,19.516666666666666,0.08133074038060842,0.05084745762711865,0.3074295473953886,-0.7166760553429065,9.597027364911794,0.07473318993645575,3.597027364911794,117.1,0.03343676235437448
8,Pat Connaughton,16:45,3,5,.600,2,4,.500,0,0,,1,1,2,2,0,0,1,2,8,0,202303090MILMIL,16,45,16.75,0.06980136130018058,0.06779661016949153,0.47761194029850745,0.04609529579626172,8.236560633421309,-0.12075071780035788,0.23656063342130906,134.0,0.0382623924465088
