,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GAMEID,MIN,SEC,TT,TTSHARE,PTSSHARE,PPM,PPM_ZSCORE,EPTS,EPTS_ZSCORE,EPTS_DIFF,PTSCAP,PTSCAP_SHARE
4,Brook Lopez,29:04,1,4,.250,0,1,.000,2,2,1.000,0,6,6,0,0,3,1,2,4,-6,202212090DALMIL,29,4,29.066666666666666,0.1211111111111111,0.03773584905660377,0.13761467889908258,-1.2625655456364597,12.837777777777777,0.7996180288074446,8.837777777777777,116.26666666666667,0.03594486667525441
6,Pat Connaughton,24:53,3,9,.333,2,7,.286,0,0,,3,4,7,2,0,0,0,4,8,+9,202212090DALMIL,24,53,24.883333333333333,0.10368055555555554,0.07547169811320754,0.3215003348961822,-0.4292100494093129,10.990138888888888,0.5190811125505196,2.990138888888888,199.06666666666666,0.06154321782815921
7,George Hill,21:01,2,3,.667,2,3,.667,0,0,,0,3,3,4,0,0,1,0,6,+9,202212090DALMIL,21,1,21.016666666666666,0.08756944444444444,0.05660377358490566,0.2854877081681206,-0.5924164738292805,9.28236111111111,0.2597800584803738,3.2823611111111095,126.1,0.038984928507020476
8,Bobby Portis,16:27,5,11,.455,0,2,.000,0,0,,2,6,8,0,0,0,1,3,10,+1,202212090DALMIL,16,27,16.45,0.06854166666666665,0.09433962264150944,0.60790273556231,0.868743363180583,7.265416666666665,-0.046463427792125936,-2.734583333333335,164.5,0.0508566275924256
9,Jevon Carter,11:55,1,2,.500,0,0,,0,0,,0,2,2,2,1,0,2,0,2,-4,202212090DALMIL,11,55,11.916666666666666,0.04965277777777777,0.018867924528301886,0.16783216783216784,-1.1256222351426453,5.263194444444443,-0.35047156015022773,3.2631944444444434,23.833333333333332,0.007368285456653355
10,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212090DALMIL,0,0,0.0,0.0,0.0,,,0.0,-1.149610584547444,0.0,0.0,0.0
11,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212090DALMIL,0,0,0.0,0.0,0.0,,,0.0,-1.149610584547444,0.0,0.0,0.0
12,A.J. Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212090DALMIL,0,0,0.0,0.0,0.0,,,0.0,-1.149610584547444,0.0,0.0,0.0
13,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212090DALMIL,0,0,0.0,0.0,0.0,,,0.0,-1.149610584547444,0.0,0.0,0.0
14,Jordan Nwora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212090DALMIL,0,0,0.0,0.0,0.0,,,0.0,-1.149610584547444,0.0,0.0,0.0
0,Giannis Antetokounmpo,36:46,7,17,.412,0,2,.000,2,6,.333,1,17,18,4,1,2,3,5,16,-11,202212110HOUMIL,36,46,36.766666666666666,0.15319444444444444,0.17391304347826086,0.43517679057116954,0.5630918684929771,14.093888888888888,1.2643302319128567,-1.9061111111111124,588.2666666666667,0.2014014105402506
1,Jrue Holiday,35:14,9,20,.450,4,9,.444,3,3,1.000,0,6,6,8,3,0,5,1,25,+6,202212110HOUMIL,35,14,35.233333333333334,0.14680555555555555,0.2717391304347826,0.7095553453169346,1.6622533157885195,13.50611111111111,1.1584233151620669,-11.49388888888889,880.8333333333334,0.30156574532672953
2,Brook Lopez,32:42,2,8,.250,1,4,.250,2,2,1.000,2,1,3,0,0,3,1,2,7,+5,202212110HOUMIL,32,42,32.7,0.13625,0.07608695652173914,0.21406727828746175,-0.32267360890653846,12.535,0.9834466700955449,5.535,228.90000000000003,0.07836715130212495
3,Grayson Allen,28:47,2,12,.167,2,9,.222,5,5,1.000,1,1,2,1,0,0,3,1,11,-13,202212110HOUMIL,28,47,28.783333333333335,0.11993055555555557,0.11956521739130435,0.38216560509554137,0.3507288745839452,11.033611111111112,0.7129235675255927,0.033611111111111924,316.6166666666667,0.10839819231734873
4,Khris Middleton,6:29,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,+3,202212110HOUMIL,6,29,6.483333333333333,0.02701388888888889,0.0,0.0,-1.1802278723550224,2.4852777777777777,-0.8273313739152416,2.4852777777777777,0.0,0.0
6,Bobby Portis,28:19,7,15,.467,1,5,.200,2,2,1.000,6,9,15,2,0,0,0,1,17,-5,202212110HOUMIL,28,19,28.316666666666666,0.11798611111111111,0.18478260869565216,0.6003531489111242,1.2247889361088415,10.854722222222222,0.6806910276449173,-6.145277777777778,481.3833333333333,0.16480839020382076
7,Jevon Carter,27:59,3,5,.600,3,5,.600,0,0,,1,1,2,1,0,1,0,2,9,+2,202212110HOUMIL,27,59,27.983333333333334,0.11659722222222223,0.09782608695652174,0.3216200119118523,0.10818301711773606,10.726944444444445,0.6576677848730068,1.7269444444444453,251.85000000000002,0.0862244082806473
8,Pat Connaughton,24:43,3,10,.300,1,6,.167,0,0,,1,2,3,1,1,0,1,0,7,+4,202212110HOUMIL,24,43,24.716666666666665,0.1029861111111111,0.07608695652173914,0.28320971004720163,-0.04568878612041304,9.474722222222221,0.4320400057082803,2.474722222222221,173.01666666666665,0.05923470202907812
9,George Hill,13:47,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,0,0,-11,202212110HOUMIL,13,47,13.783333333333333,0.057430555555555554,0.0,0.0,-1.1802278723550224,5.283611111111111,-0.3231223572103946,5.283611111111111,0.0,0.0
10,Jordan Nwora,5:14,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,1,0,0,-5,202212110HOUMIL,5,14,5.233333333333333,0.021805555555555557,0.0,0.0,-1.1802278723550224,2.006111111111111,-0.9136685343099072,2.006111111111111,0.0,0.0
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212110HOUMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2751334458289072,0.0,0.0,0.0
12,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212110HOUMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2751334458289072,0.0,0.0,0.0
13,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212110HOUMIL,0,0,0.0,0.0,0.0,,,0.0,-1.2751334458289072,0.0,0.0,0.0
0,Giannis Antetokounmpo,29:52,9,26,.346,1,6,.167,11,17,.647,3,9,12,5,1,1,4,4,30,+17,202212130MILMIL,29,52,29.866666666666667,0.12444444444444445,0.234375,1.0044642857142856,1.750425529992505,15.92888888888889,0.9811964076423992,-14.07111111111111,896.0,0.2650273358738359
1,Khris Middleton,28:51,6,13,.462,3,7,.429,5,5,1.000,0,4,4,3,0,0,3,2,20,+14,202212130MILMIL,28,51,28.85,0.12020833333333335,0.15625,0.6932409012131715,0.6632117209923928,15.386666666666668,0.8937313951356072,-4.6133333333333315,577.0,0.1706705053562537
2,Brook Lopez,28:20,3,5,.600,1,2,.500,0,0,,0,7,7,2,0,2,1,4,7,+19,202212130MILMIL,28,20,28.333333333333332,0.11805555555555557,0.0546875,0.24705882352941178,-0.8954607321195224,15.111111111111112,0.8492819625501882,8.111111111111112,198.33333333333331,0.05866490507623971
3,Jevon Carter,28:15,2,3,.667,0,1,.000,0,0,,1,3,4,3,3,0,1,1,4,+16,202212130MILMIL,28,15,28.25,0.11770833333333335,0.03125,0.1415929203539823,-1.2638905867552856,15.066666666666668,0.8421126992299593,11.066666666666668,113.0,0.03342420642158868
4,Grayson Allen,27:00,6,6,1.000,2,2,1.000,2,2,1.000,1,3,4,2,0,0,1,1,16,+16,202212130MILMIL,27,0,27.0,0.11250000000000002,0.125,0.5925925925925926,0.3116114350427786,14.400000000000002,0.7345737494265265,-1.5999999999999979,432.0,0.1277810369391709
6,Bobby Portis,32:02,11,15,.733,1,4,.250,2,2,1.000,4,7,11,0,0,1,1,1,25,+2,202212130MILMIL,32,2,32.03333333333333,0.13347222222222224,0.1953125,0.7804370447450573,0.9678188169257084,17.084444444444447,1.16759725396835,-7.915555555555553,800.8333333333333,0.23687804108515279
7,Pat Connaughton,19:14,2,4,.500,1,3,.333,4,4,1.000,0,3,3,1,2,1,4,2,9,+5,202212130MILMIL,19,14,19.233333333333334,0.0801388888888889,0.0703125,0.4679376083188908,-0.12385269462185848,10.257777777777779,0.06639840798119637,1.257777777777779,173.10000000000002,0.05120115160687612
8,George Hill,19:02,1,1,1.000,1,1,1.000,2,2,1.000,1,4,5,3,1,0,3,1,5,+3,202212130MILMIL,19,2,19.033333333333335,0.07930555555555557,0.0390625,0.2626970227670753,-0.8408309484792704,10.151111111111113,0.04919217601264727,5.151111111111113,95.16666666666667,0.028149294788683093
9,Wesley Matthews,13:47,2,2,1.000,1,1,1.000,0,0,,0,1,1,1,1,0,1,0,5,+3,202212130MILMIL,13,47,13.783333333333333,0.05743055555555556,0.0390625,0.36275695284159615,-0.49128607774602623,7.351111111111112,-0.4024714131617713,2.351111111111112,68.91666666666667,0.020384822058004307
10,MarJon Beauchamp,4:58,1,4,.250,1,1,1.000,0,0,,2,1,3,0,0,0,1,1,3,-4,202212130MILMIL,4,58,4.966666666666667,0.020694444444444446,0.0234375,0.6040268456375839,0.3515553416552063,2.648888888888889,-1.160979472441985,-0.35111111111111093,14.9,0.004407262616651959
11,Thanasis Antetokounmpo,2:53,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,0,2,-2,202212130MILMIL,2,53,2.8833333333333333,0.01201388888888889,0.015625,0.6936416184971098,0.6646115687747216,1.537777777777778,-1.3402110554477067,-0.4622222222222221,5.766666666666667,0.0017057190887713397
12,A.J. Green,2:53,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2,-2,202212130MILMIL,2,53,2.8833333333333333,0.01201388888888889,0.015625,0.6936416184971098,0.6646115687747216,1.537777777777778,-1.3402110554477067,-0.4622222222222221,5.766666666666667,0.0017057190887713397
13,Jordan Nwora,2:53,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2,202212130MILMIL,2,53,2.8833333333333333,0.01201388888888889,0.0,0.0,-1.7585249424360732,1.537777777777778,-1.3402110554477067,1.537777777777778,0.0,0.0
0,Giannis Antetokounmpo,25:36,5,13,.385,1,3,.333,8,13,.615,1,5,6,5,1,0,1,2,19,-29,202212150MEMMIL,25,36,25.6,0.10666666666666666,0.18811881188118812,0.7421875,1.273874267023838,10.773333333333333,1.3245207399960648,-8.226666666666667,486.40000000000003,0.23289442183385206
1,Khris Middleton,22:23,1,12,.083,1,8,.125,0,0,,0,2,2,5,1,0,4,5,3,-28,202212150MEMMIL,22,23,22.383333333333333,0.09326388888888888,0.0297029702970297,0.1340282948622487,-0.9306430627217996,9.419652777777777,0.7276776120057401,6.419652777777777,67.15,0.0321522623892746
2,Grayson Allen,22:19,2,7,.286,0,2,.000,0,0,,0,2,2,1,0,0,0,0,4,-17,202212150MEMMIL,22,19,22.316666666666666,0.0929861111111111,0.039603960396039604,0.17923823749066467,-0.7667614653388016,9.391597222222222,0.7153078062442827,5.391597222222222,89.26666666666667,0.04274199984039582
3,Jevon Carter,22:07,3,6,.500,3,4,.750,0,0,,0,2,2,2,0,0,0,1,9,-28,202212150MEMMIL,22,7,22.116666666666667,0.09215277777777776,0.0891089108910891,0.40693293142426523,0.05860941522536817,9.307430555555554,0.6781983889599095,0.30743055555555365,199.05,0.09530763706009097
4,Brook Lopez,18:06,1,6,.167,0,4,.000,2,2,1.000,2,1,3,1,0,0,0,2,4,-23,202212150MEMMIL,18,6,18.1,0.07541666666666666,0.039603960396039604,0.22099447513812154,-0.6153992089738001,7.6170833333333325,-0.06708240816790445,3.6170833333333325,72.4,0.03466602824994015
6,Bobby Portis,22:18,8,14,.571,2,4,.500,1,2,.500,3,4,7,0,0,0,1,4,19,-30,202212150MEMMIL,22,18,22.3,0.09291666666666666,0.18811881188118812,0.852017937219731,1.6719988043801297,9.384583333333333,0.7122153548039185,-9.615416666666667,423.7,0.20287287526933206
7,MarJon Beauchamp,21:52,4,9,.444,1,6,.167,3,5,.600,2,1,3,2,2,0,0,1,12,-8,202212150MEMMIL,21,52,21.866666666666667,0.0911111111111111,0.1188118811881188,0.5487804878048781,0.572792861897532,9.202222222222222,0.6318116173544445,-2.797777777777778,262.4,0.1256404117787886
8,George Hill,20:02,2,7,.286,1,6,.167,0,0,,0,3,3,5,0,0,0,1,5,-20,202212150MEMMIL,20,2,20.033333333333335,0.08347222222222223,0.04950495049504951,0.24958402662229615,-0.511764895517602,8.430694444444445,0.2916419589143635,3.4306944444444447,100.16666666666667,0.04796105657968239
9,Thanasis Antetokounmpo,15:36,1,1,1.000,0,0,,1,2,.500,2,1,3,0,0,1,0,1,3,-5,202212150MEMMIL,15,36,15.6,0.06499999999999999,0.0297029702970297,0.19230769230769232,-0.7193859765012381,6.564999999999999,-0.5309501242225609,3.5649999999999986,46.8,0.022408427100790038
10,Jordan Nwora,15:34,3,8,.375,1,4,.250,3,3,1.000,0,3,3,1,1,0,1,0,10,-2,202212150MEMMIL,15,34,15.566666666666666,0.0648611111111111,0.09900990099009901,0.6423982869379015,0.9121481800738794,6.550972222222222,-0.5371350271032893,-3.4490277777777782,155.66666666666666,0.07453515282100391
11,Pat Connaughton,14:50,1,5,.200,1,5,.200,0,0,,0,4,4,0,0,0,1,0,3,-13,202212150MEMMIL,14,50,14.833333333333334,0.06180555555555555,0.0297029702970297,0.20224719101123595,-0.6833562708652228,6.24236111111111,-0.6732028904793219,3.2423611111111104,44.5,0.021307158247546084
12,A.J. Green,14:06,4,6,.667,2,4,.500,0,0,,1,0,1,0,0,0,1,1,10,+3,202212150MEMMIL,14,6,14.1,0.05874999999999999,0.09900990099009901,0.7092198581560284,1.1543698064288186,5.933749999999999,-0.8092707538553545,-4.066250000000001,141.0,0.06751256882930333
13,Wesley Matthews,5:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5,202212150MEMMIL,5,11,5.183333333333334,0.02159722222222222,0.0,0.0,-1.4164824551111008,2.181319444444444,-2.4637322744502947,2.181319444444444,0.0,0.0
0,Bobby Portis,30:09,9,16,.563,2,5,.400,2,2,1.000,1,13,14,1,0,0,3,2,22,+15,202212170MILMIL,30,9,30.15,0.125625,0.17886178861788618,0.7296849087893864,0.9024647993149845,15.451874999999998,1.4154037972718765,-6.548125000000002,663.3,0.2304965771275671
1,Grayson Allen,27:46,6,9,.667,1,2,.500,0,0,,0,4,4,4,1,0,1,1,13,+18,202212170MILMIL,27,46,27.766666666666666,0.11569444444444443,0.10569105691056911,0.468187274909964,0.09256479511241197,14.230416666666665,1.1560556001147928,1.230416666666665,360.96666666666664,0.1254358225897997
2,Jrue Holiday,27:23,9,16,.563,3,6,.500,0,0,,2,2,4,8,1,0,4,0,21,+11,202212170MILMIL,27,23,27.383333333333333,0.11409722222222221,0.17073170731707318,0.7668898356664638,1.0176944095683433,14.033958333333333,1.1143422537188985,-6.966041666666667,575.05,0.1998297251277061
3,Brook Lopez,25:52,8,15,.533,1,3,.333,1,3,.333,3,5,8,1,0,3,1,0,18,+11,202212170MILMIL,25,52,25.866666666666667,0.10777777777777776,0.14634146341463414,0.6958762886597938,0.7977540943696922,13.256666666666664,0.9493024918916629,-4.743333333333336,465.6,0.161795878653091
4,Jevon Carter,17:25,0,4,.000,0,2,.000,0,0,,1,3,4,2,0,0,0,0,0,+7,202212170MILMIL,17,25,17.416666666666668,0.07256944444444444,0.0,0.0,-1.3574860917419387,8.926041666666666,0.02979524742563916,8.926041666666666,0.0,0.0
6,Sandro Mamukelashvili,23:28,1,2,.500,1,1,1.000,0,0,,4,4,8,6,0,0,0,2,3,+26,202212170MILMIL,23,28,23.466666666666665,0.09777777777777776,0.024390243902439025,0.1278409090909091,-0.9615423454297639,12.026666666666664,0.6881406709782358,9.026666666666664,70.39999999999999,0.024463981652013755
7,MarJon Beauchamp,19:23,5,9,.556,4,7,.571,4,4,1.000,0,3,3,2,1,0,1,3,18,+17,202212170MILMIL,19,23,19.383333333333333,0.08076388888888887,0.14634146341463414,0.9286328460877042,1.5186383870587934,9.933958333333331,0.24380285067414145,-8.066041666666669,348.9,0.12124265906800567
8,George Hill,16:39,3,4,.750,1,2,.500,2,2,1.000,2,3,5,3,1,0,3,1,9,+12,202212170MILMIL,16,39,16.65,0.06937499999999999,0.07317073170731707,0.5405405405405406,0.3166544332056347,8.533124999999998,-0.05363144536615033,-0.4668750000000017,149.85,0.052072835945373035
9,Pat Connaughton,16:03,3,6,.500,2,3,.667,0,0,,0,0,0,1,0,0,0,0,8,+1,202212170MILMIL,16,3,16.05,0.06687499999999999,0.06504065040650407,0.4984423676012461,0.186269657119375,8.225624999999999,-0.11892190059450691,0.22562499999999908,128.4,0.044618966535775094
10,Wesley Matthews,13:31,2,4,.500,2,4,.500,0,0,,1,0,1,0,1,0,0,1,6,+1,202212170MILMIL,13,31,13.516666666666667,0.05631944444444444,0.04878048780487805,0.4438964241676942,0.017332144528201636,6.927291666666666,-0.39459271155867975,0.9272916666666662,81.10000000000001,0.028182228863328353
11,Serge Ibaka,11:07,1,3,.333,0,1,.000,0,0,,1,1,2,0,0,0,0,0,2,+7,202212170MILMIL,11,7,11.116666666666667,0.04631944444444444,0.016260162601626018,0.17991004497751123,-0.8002759020292531,5.697291666666667,-0.6557545324721067,3.6972916666666666,22.233333333333334,0.007726077538775179
12,A.J. Green,3:58,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,2,3,+3,202212170MILMIL,3,58,3.966666666666667,0.016527777777777777,0.024390243902439025,0.7563025210084033,0.9849038024073969,2.0329166666666665,-1.4337991239433578,-0.9670833333333335,11.9,0.004135246898564825
13,Jordan Nwora,3:58,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,+3,202212170MILMIL,3,58,3.966666666666667,0.016527777777777777,0.0,0.0,-1.3574860917419387,2.0329166666666665,-1.4337991239433578,2.0329166666666665,0.0,0.0
14,Thanasis Antetokounmpo,3:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,202212170MILMIL,3,18,3.3,0.013749999999999998,0.0,0.0,-1.3574860917419387,1.6912499999999997,-1.5063440741970877,1.6912499999999997,0.0,0.0
0,Brook Lopez,35:14,12,17,.706,4,9,.444,2,2,1.000,3,5,8,3,0,1,2,4,30,+8,202212190NOPMIL,35,14,35.233333333333334,0.1468463462072798,0.234375,0.8514664143803217,1.1013536865958147,18.796332314531814,1.3949111240393472,-11.203667685468186,1057.0,0.27281174183113377
1,Giannis Antetokounmpo,33:56,12,17,.706,1,3,.333,17,22,.773,1,9,10,1,0,1,2,4,42,+1,202212190NOPMIL,33,56,33.93333333333333,0.14142817449291467,0.328125,1.2377210216110022,2.1624293598232462,18.102806335093078,1.2946977722333621,-23.897193664906922,1425.1999999999998,0.3678441764027737
2,Jrue Holiday,33:48,6,12,.500,2,6,.333,4,4,1.000,1,3,4,11,2,1,3,2,18,+2,202212190NOPMIL,33,48,33.8,0.14087246457349262,0.140625,0.5325443786982249,0.22524656092380158,18.031675465407055,1.284419479740441,0.031675465407055015,608.4,0.1570280640776365
3,Grayson Allen,25:05,3,6,.500,0,3,.000,0,0,,1,4,5,2,1,1,1,1,6,-4,202212190NOPMIL,25,5,25.083333333333332,0.10454292859127534,0.046875,0.23920265780730898,-0.580589170620318,13.381494859683244,0.6124761080156975,7.381494859683244,150.5,0.038844055956088586
4,MarJon Beauchamp,15:53,2,4,.500,2,4,.500,0,0,,0,3,3,1,1,0,2,0,6,+6,202212190NOPMIL,15,53,15.883333333333333,0.0661989441511531,0.046875,0.3777544596012592,-0.1999750792585827,8.473464851347597,-0.09672607399588622,2.4734648513475967,95.3,0.02459693377152985
6,Bobby Portis,22:28,2,5,.400,0,1,.000,0,0,,1,3,4,1,0,0,1,1,4,+11,202212190NOPMIL,22,28,22.466666666666665,0.09363712142261739,0.03125,0.17804154302670624,-0.7486041789239225,11.985551542095026,0.41076461784211304,7.985551542095026,89.86666666666666,0.0231945902231705
7,Pat Connaughton,21:52,4,7,.571,2,5,.400,1,2,.500,0,4,4,1,0,1,0,3,11,+9,202212190NOPMIL,21,52,21.866666666666667,0.09113642678521812,0.0859375,0.5030487804878049,0.14421953589293662,11.66546262850792,0.3645123016239664,0.6654626285079193,240.53333333333333,0.062081662852521646
8,Jevon Carter,19:41,3,8,.375,1,4,.250,1,1,1.000,0,5,5,3,3,1,3,0,8,+3,202212190NOPMIL,19,41,19.683333333333334,0.08203667685468186,0.0625,0.40643522438611346,-0.12118647393693316,10.500694637399278,0.19620526205237668,2.5006946373992776,157.46666666666667,0.04064215289846345
9,Wesley Matthews,16:44,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,4,3,+7,202212190NOPMIL,16,44,16.733333333333334,0.06974159488746874,0.0234375,0.1792828685258964,-0.7451941476515682,8.926924145595999,-0.03120195935351164,5.926924145595999,50.2,0.01295662198668204
10,Joe Ingles,15:15,0,4,.000,0,4,.000,0,0,,1,0,1,2,1,0,3,2,0,+2,202212190NOPMIL,15,15,15.25,0.0635593220338983,0.0,0.0,-1.2377000928444735,8.135593220338983,-0.14554796333726347,8.135593220338983,0.0,0.0
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212190NOPMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3211276672151606,0.0,0.0,0.0
12,George Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212190NOPMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3211276672151606,0.0,0.0,0.0
13,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212190NOPMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3211276672151606,0.0,0.0,0.0
14,Jordan Nwora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212190NOPMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3211276672151606,0.0,0.0,0.0
0,Giannis Antetokounmpo,39:36,17,27,.630,0,1,.000,11,16,.688,4,10,14,4,1,2,5,4,45,+3,202212210CLEMIL,39,36,39.6,0.16500000000000004,0.42452830188679247,1.1363636363636362,2.4595911660370735,17.490000000000002,1.5570573195306603,-27.509999999999998,1782.0,0.5324091364036988
1,Jrue Holiday,37:02,3,12,.250,1,4,.250,2,3,.667,1,8,9,8,2,2,4,3,9,+8,202212210CLEMIL,37,2,37.03333333333333,0.15430555555555556,0.08490566037735849,0.24302430243024303,-0.39712080384698467,16.35638888888889,1.3790984783035556,7.35638888888889,333.29999999999995,0.0995802273643955
2,Grayson Allen,34:01,2,7,.286,2,3,.667,0,0,,1,2,3,3,1,0,0,0,6,+2,202212210CLEMIL,34,1,34.016666666666666,0.14173611111111112,0.05660377358490566,0.17638412542871143,-0.6102221238988583,15.024027777777778,1.1699390610171532,9.024027777777778,204.1,0.0609790711223316
3,Brook Lopez,27:42,5,7,.714,2,3,.667,2,3,.667,2,4,6,2,2,1,5,3,14,-13,202212210CLEMIL,27,42,27.7,0.11541666666666668,0.1320754716981132,0.5054151624548736,0.4419501764043141,12.234166666666669,0.7319754192959022,-1.7658333333333314,387.8,0.11586322283802154
4,MarJon Beauchamp,20:12,4,7,.571,3,5,.600,0,0,,1,0,1,0,0,0,1,4,11,0,202212210CLEMIL,20,12,20.2,0.08416666666666667,0.10377358490566038,0.5445544554455446,0.5671094328393224,8.921666666666667,0.211965818307609,-2.078333333333333,222.2,0.06638681824293033
6,Jevon Carter,22:28,2,8,.250,2,6,.333,0,0,,1,3,4,1,0,0,1,3,6,-5,202212210CLEMIL,22,28,22.466666666666665,0.09361111111111112,0.05660377358490566,0.26706231454005935,-0.32025227884431173,9.922777777777778,0.369124275495182,3.922777777777778,134.79999999999998,0.040274271373298864
7,Pat Connaughton,19:54,2,5,.400,2,3,.667,0,0,,0,2,2,1,0,0,0,4,6,0,202212210CLEMIL,19,54,19.9,0.08291666666666667,0.05660377358490566,0.30150753768844224,-0.21010367401342953,8.789166666666667,0.19116543426807722,2.7891666666666666,119.39999999999999,0.03567320476240271
8,Bobby Portis,19:00,3,7,.429,0,2,.000,0,0,,2,4,6,1,1,0,0,0,6,-18,202212210CLEMIL,19,0,19.0,0.07916666666666668,0.05660377358490566,0.3157894736842105,-0.16443303581082333,8.391666666666667,0.1287642821494822,2.3916666666666675,114.0,0.034059843742997566
9,Joe Ingles,16:29,1,3,.333,1,3,.333,0,0,,1,0,1,0,0,0,2,2,3,-8,202212210CLEMIL,16,29,16.483333333333334,0.06868055555555556,0.02830188679245283,0.18200202224469159,-0.592257267242294,7.28013888888889,-0.04572782840436719,4.28013888888889,49.45,0.014774204149923066
10,Wesley Matthews,3:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-9,202212210CLEMIL,3,36,3.6,0.015000000000000003,0.0,0.0,-1.1742615916240082,1.5900000000000003,-0.938988765213146,1.5900000000000003,0.0,0.0
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212210CLEMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1885933736875267,0.0,0.0,0.0
12,George Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212210CLEMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1885933736875267,0.0,0.0,0.0
13,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212210CLEMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1885933736875267,0.0,0.0,0.0
14,Jordan Nwora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212210CLEMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1885933736875267,0.0,0.0,0.0
0,Giannis Antetokounmpo,35:53,9,13,.692,0,1,.000,8,11,.727,3,10,13,7,2,0,7,3,26,-20,202212230BRKMIL,35,53,35.88333333333333,0.14951388888888886,0.26,0.7245703669298653,1.0266195668467546,14.951388888888886,1.3899313310903938,-11.048611111111114,932.9666666666667,0.3160099356441233
1,Jrue Holiday,33:55,5,14,.357,2,6,.333,6,7,.857,2,1,3,5,1,0,5,3,18,-17,202212230BRKMIL,33,55,33.916666666666664,0.14131944444444441,0.18,0.5307125307125308,0.42539195499879934,14.131944444444441,1.2440688892811362,-3.868055555555559,610.5,0.20678559331602123
2,Brook Lopez,30:28,10,16,.625,2,5,.400,1,2,.500,2,3,5,0,1,0,1,1,23,-27,202212230BRKMIL,30,28,30.466666666666665,0.12694444444444442,0.23,0.7549234135667396,1.1207560232205815,12.694444444444441,0.9881915549208286,-10.305555555555559,700.7333333333333,0.23734898949983063
3,Jevon Carter,27:25,2,10,.200,0,6,.000,1,1,1.000,0,4,4,1,1,1,3,1,5,-10,202212230BRKMIL,27,25,27.416666666666668,0.11423611111111111,0.05,0.182370820668693,-0.6549494875926365,11.42361111111111,0.7619811578776585,6.423611111111111,137.08333333333334,0.04643220051936322
4,Grayson Allen,24:50,1,3,.333,1,2,.500,0,0,,3,2,5,1,0,0,0,1,3,-30,202212230BRKMIL,24,50,24.833333333333332,0.1034722222222222,0.03,0.12080536912751678,-0.8458876004112742,10.34722222222222,0.5703821877044809,7.34722222222222,74.5,0.02523427797222536
