,GAME_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS
0,22101145,Andrew Wiggins,32.7,0.13625,19.0,0.18446601941747573,621.3000000000001,0.19263025718139118,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
1,22101145,Draymond Green,31.483333333333334,0.13118055555555555,8.0,0.07766990291262135,251.86666666666667,0.07808971636153182,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
2,22101145,Kevon Looney,14.5,0.06041666666666667,2.0,0.019417475728155338,29.0,0.0089912722650255,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
3,22101145,Klay Thompson,33.56666666666667,0.13986111111111113,13.0,0.1262135922330097,436.36666666666673,0.1352928105993665,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
4,22101145,Jordan Poole,36.483333333333334,0.1520138888888889,38.0,0.36893203883495146,1386.3666666666668,0.4298344882467536,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
5,22101145,Gary Payton II,21.3,0.08875000000000001,10.0,0.0970873786407767,213.0,0.06603934456725626,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
6,22101145,Otto Porter Jr.,28.783333333333335,0.11993055555555557,5.0,0.04854368932038835,143.91666666666669,0.04462048046465242,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
7,22101145,Nemanja Bjelica,19.116666666666667,0.07965277777777778,5.0,0.04854368932038835,95.58333333333334,0.029635026689609913,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
8,22101145,Andre Iguodala,15.983333333333333,0.06659722222222222,3.0,0.02912621359223301,47.949999999999996,0.014866603624412852,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
9,22101145,Jonathan Kuminga,5.4,0.022500000000000003,0.0,0.0,0.0,0.0,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
10,22101145,Moses Moody,0.6833333333333333,0.0028472222222222223,0.0,0.0,0.0,0.0,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
11,22101145,Chris Chiozza,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
12,22101145,Damion Lee,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
13,22101145,Juan Toscano-Anderson,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
14,22101145,Quinndary Weatherspoon,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 30, 2022",GSW vs. PHX,L,0.623,103,0.11564593942901236,0.2074653596003393,0.2537985276643503
0,22101129,Andrew Wiggins,29.266666666666666,0.12194444444444444,10.0,0.10526315789473684,292.66666666666663,0.11808773192201905,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
1,22101129,Jonathan Kuminga,34.65,0.144375,15.0,0.15789473684210525,519.75,0.20971332118383626,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
2,22101129,Kevon Looney,20.783333333333335,0.08659722222222223,2.0,0.021052631578947368,41.56666666666667,0.01677168584359428,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
3,22101129,Gary Payton II,13.85,0.057708333333333334,2.0,0.021052631578947368,27.7,0.011176640686469003,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
4,22101129,Jordan Poole,27.883333333333333,0.11618055555555555,25.0,0.2631578947368421,697.0833333333334,0.28126534098168837,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
5,22101129,Nemanja Bjelica,18.483333333333334,0.0770138888888889,5.0,0.05263157894736842,92.41666666666667,0.03728909302435055,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
6,22101129,Moses Moody,27.2,0.11333333333333333,18.0,0.18947368421052632,489.59999999999997,0.19754813285542322,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
7,22101129,Andre Iguodala,15.633333333333333,0.06513888888888889,6.0,0.06315789473684211,93.8,0.037847252577284926,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
8,22101129,Chris Chiozza,20.116666666666667,0.08381944444444445,6.0,0.06315789473684211,120.7,0.0487011021969967,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
9,22101129,Damion Lee,19.416666666666668,0.08090277777777778,4.0,0.042105263157894736,77.66666666666667,0.03133763273101417,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
10,22101129,Juan Toscano-Anderson,12.716666666666667,0.05298611111111111,2.0,0.021052631578947368,25.433333333333334,0.010262065997323525,"MAR 28, 2022",GSW @ MEM,L,0.632,95,0.09943898533950618,0.15501385041551247,0.18274809865286867
0,22101117,Andrew Wiggins,34.766666666666666,0.14485105201027706,23.0,0.2,799.6333333333333,0.21580216260952484,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
1,22101117,Jonathan Kuminga,13.833333333333334,0.05763488646621762,4.0,0.034782608695652174,55.333333333333336,0.014933160612439503,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
2,22101117,Draymond Green,25.533333333333335,0.10638150128463301,7.0,0.06086956521739131,178.73333333333335,0.048235907954157,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
3,22101117,Klay Thompson,36.81666666666667,0.15339212554683704,25.0,0.21739130434782608,920.4166666666667,0.24839873338011192,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
4,22101117,Jordan Poole,39.516666666666666,0.1646413443510867,26.0,0.22608695652173913,1027.4333333333334,0.2772800057573631,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
5,22101117,Kevon Looney,24.15,0.10061801263801123,8.0,0.06956521739130435,193.2,0.05214011982512009,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
6,22101117,Gary Payton II,21.016666666666666,0.08756336365530171,5.0,0.043478260869565216,105.08333333333333,0.028359511343804534,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
7,22101117,Otto Porter Jr.,26.583333333333332,0.11075619748628567,14.0,0.12173913043478261,372.16666666666663,0.10043899893848617,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
